uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,duration_everyday
96A01C22632E72FE5EAEF3C371364CE7,0.44,0.0120680197476686,0.38,0.45,0.06,0.03,0.58,0.58,0.58,0.0,0.0,23
96A5915C9408297D1745C451F04EF982,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.0,0
96ACD1E364E87E14B28FC211D39F2C53,0.39,0.0208447613823368,0.41,0.43,0.08,0.03,0.43,0.43,0.43,0.03,0.0,573
96B13397BF11C33FB9F628FD707AE4CB,0.36,0.0002742731760833,0.39,0.46,0.08,0.09,0.67,0.67,0.67,0.0,0.05,322
96B1A0248985BC3A953AB333EC1AF05D,0.36,0.0,0.41,0.54,0.15,0.17,0.51,0.51,0.51,0.0,0.0,106
96B1D057C43668E574C052AF74DE8A9D,0.45,0.0088453099286889,0.42,0.51,0.15,0.04,0.63,0.63,0.63,0.0,0.35,966
96B4631D8736D22CA48A13481C0F2CCC,0.53,0.012342292923752,0.57,0.45,0.23,0.09,0.47,0.47,0.47,0.0,0.05,1516
96B6720AE40FDB29BE2AC90C0327FDD3,0.45,0.006582556226001,0.38,0.75,0.29,0.02,0.46,0.46,0.46,0.0,0.0,0
96B6CAA2632300CB507AEADE16CF71BB,0.5,0.0985189248491497,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.02,0.2,658
96B93C4B9D689D31BE2AB02E6A52BCAC,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0
96B94BC190D7969B23C9E5F1B5733A27,0.54,0.0175534832693362,0.39,0.39,0.02,0.0,0.68,0.68,0.68,0.0,0.1,371
96BE3BF86A048D590A6A522DD771BB2A,0.46,0.0093751558370318,0.4,0.43,0.06,0.01,0.69,0.69,0.69,0.0,0.5,2570
96C164EED6077690B2A4E22C5C45C39B,0.65,0.0422380691168403,0.38,0.38,0.0,0.0,0.69,0.7,0.69,0.0,0.0,2032
96C285374AC31B5B0303D693A67B2E1B,0.45,0.0282340034203478,0.43,0.49,0.14,0.03,0.62,0.62,0.62,0.01,0.8,3293
96C4F159E9D11BA053933C7C232BBD4E,0.51,0.0636313768513439,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.02,0.65,1751
96CA5A6B58A8750ED2B360EE948F4046,0.42,0.0076796489303346,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.15,4802
96CBA49273D5A576B7BF20015682F5FC,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.33,0.33,0.33,0.0,0.0,256
96CE21F92D8462493BE01DE803A96829,0.38,0.0010970927043335,0.52,0.97,0.59,0.21,0.35,0.35,0.35,0.0,0.0,0
96CE72EFC9ED87829DEDF64130359A45,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.98,0.98,0.98,0.0,0.0,0
96D2EDC2C5CE0CAFE5BB4AF43DE95412,0.5,0.0223075516547814,0.41,0.42,0.06,0.0,0.84,0.84,0.84,0.0,0.1,1834
96D50A813D690F83EAF86B03C207098F,0.39,0.0038398244651673,0.4,0.39,0.03,0.01,0.57,0.57,0.57,0.0,0.05,814
96D7D4D82C87509AC2CD73722C454B2A,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.05,9
96DAF1D1299FE19991517016021926D7,0.45,0.006582556226001,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473
96DB5DD4360C51D686F8BDC760FAF2D7,0.62,0.0254159809837264,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.0,0.1,1461
96DC571A89D2A9F74C0C4716D1764D13,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.03,0.03,0.03,0.0,0.0,1133
96DF2A824C3E4832F2E47FB76C659C50,0.4,0.0027427317608337,0.4,0.56,0.16,0.02,0.63,0.63,0.63,0.0,0.05,268
96DF55059B97BB6C22C85F222251AEA5,0.49,0.0614371914426769,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.02,0.05,0
96E0789DDFA6C9FDBA10311316CCF443,0.72,0.0263302249040043,0.38,0.38,0.0,0.0,0.39,0.39,0.39,0.0,0.0,0
96E0F108E2880D2284551ABD12377A7E,0.39,0.0073139513622234,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.01,0.1,73
96E409514BD83FAD4B09D0E85DECA5D7,0.37,0.004388370817334,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.01,0.0,6
96E4AEC8346598EFDBE31000E00E4689,0.39,0.0023770341927226,0.45,0.43,0.1,0.06,0.4,0.4,0.4,0.0,0.1,19
96ECE0D1AFBBD56AFBE78C9A7A9640ED,0.6,0.0358383616748948,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.1,347
96EFC4482FE4109AAA3F4209085B72CD,0.41,0.0307185957213384,0.38,0.38,0.0,0.0,0.2,0.2,0.2,0.03,0.0,440
96F1497C41B10E81520B4339977F0505,0.44,0.0126165660998354,0.41,0.38,0.03,0.0,0.84,0.84,0.84,0.0,0.0,681
96F1C3B7BB3540237886379255C66B0A,0.38,0.0060340098738343,0.42,0.46,0.11,0.05,0.71,0.71,0.71,0.01,0.1,340
96F516B31EE883AD75B33C230C91AED8,0.38,0.0060340098738343,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.01,0.0,12
96FDE081692FAA900AB712F5171B0135,0.43,0.0112060183371209,0.48,0.44,0.14,0.04,0.83,0.83,0.83,0.01,0.3,3108
96FE6113AC45AA20D788F3B5A10464D4,0.5,0.0289632473944048,0.48,0.53,0.21,0.02,0.55,0.55,0.55,0.01,0.2,1374
970ACCF5B5303698F445F5383A7F89A5,0.6,0.0457121960138965,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.01,0.25,1118
9711586BAEC1203A9754997751843464,0.46,0.026467361492046,0.38,0.38,0.01,0.0,0.53,0.53,0.53,0.01,0.15,74
971AC8311B5EA200434EEF750AAABB32,0.44,0.0127537026878771,0.39,0.39,0.03,0.0,0.9,0.9,0.9,0.0,0.15,1120
971CD7ABC4527624A68CF744EEC8FAF4,0.48,0.0085573230938014,0.44,0.48,0.14,0.04,0.46,0.46,0.46,0.0,0.2,1276
971DC00BE53115889FE49E4C21A56BDA,0.42,0.0163649661729749,0.45,0.65,0.28,0.07,0.58,0.58,0.58,0.01,0.55,890
972206E9E097FC92710586C882537D46,0.4,0.0150850246845858,0.44,0.45,0.11,0.02,0.55,0.55,0.55,0.01,0.05,1314
9723127FD20BB7E5857C4D141B1D3C5A,0.39,0.018728939738265,0.44,0.44,0.1,0.07,0.44,0.44,0.44,0.02,0.3,0
9724B983468A1FA3CE60F0040D7C2833,0.41,0.0239531907112817,0.43,0.45,0.1,0.05,0.49,0.49,0.49,0.02,0.25,3160
9725E7817B887A5E5E80C6A673786006,0.51,0.0235874931431705,0.38,0.38,0.0,0.0,0.51,0.52,0.51,0.01,0.05,183
97266BCF2CD5073C34715EE358077AF2,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.88,0.89,0.88,0.0,0.0,10
9726941483470AE321A4D364A5D5A981,0.41,0.0387639422197842,0.38,0.42,0.04,0.01,0.56,0.56,0.56,0.04,0.25,69
9726FC909CB8EE607547D20C40699222,0.38,0.0016456390565002,0.47,0.72,0.35,0.19,0.58,0.58,0.58,0.0,0.05,316
972E2E3C4870B77FBCAF51EB85104160,0.47,0.0091424392027793,0.38,0.48,0.08,0.03,0.63,0.63,0.63,0.0,0.1,22
973124A701672F9E85DC3C37D49BA9F4,0.93,0.0411409764125068,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,0
9731CE03D9AE4BE193BA026D8B59DBEC,0.45,0.0068568294020844,0.47,0.4,0.1,0.01,0.46,0.46,0.46,0.0,0.15,444
973A3192D0802450E5DC967D0B3CED26,0.46,0.0153592978606692,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,1595
973BA9758779DC360014BD4B2AEA68D9,0.45,0.0349241177546169,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.01,0.25,1020
973C3F368B5FAC7D9D3B4785E382A00F,0.4,0.0283598464070213,0.44,0.47,0.13,0.05,0.62,0.62,0.62,0.03,0.95,616
97420D2CF21234B432F750B2A76448CC,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,0
9742831391CFB43C7F5F6F8BC8400B8E,0.62,0.0186505759736697,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.0,35
9743A478D41FF9058FF6F43060462C5B,0.54,0.0305357469372828,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.1,0
9751F25C5066257F2070734BBB947E7F,0.42,0.0086396050466264,0.39,0.44,0.07,0.05,0.72,0.72,0.72,0.0,0.15,479
9753D7D0ABEACC6E72BBBD72E96AABF0,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.0,9
97543BD62453D247DA905F5AB36F2FC9,0.59,0.0831596269884805,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.02,0.2,562
9761716D16C5706468CD3F9DE4C1A7B2,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.0,279
9762A7D586A01BAA1FDD7F7EB9727069,0.43,0.0698482355092338,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.04,0.25,3245
976969F734DBF2B42A2B4DB69028EEA1,0.52,0.0127262753702687,0.49,0.47,0.17,0.02,0.73,0.74,0.73,0.0,0.2,1052
976B7B1CDDE60BAC55D7399DA899E27F,0.43,0.0210504662643993,0.41,0.47,0.1,0.01,0.58,0.58,0.58,0.01,0.35,927
976C2D7AB8CD75DB58B99617E6A8CC48,0.63,0.0394953373560065,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.0,0
976D2EA93EB741804BFBFD14C53C1F9A,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.05,8
976E08658F61A8F781F7E62F402DAA6B,0.54,0.0581459133296763,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.03,0.05,300
976EA5FC8C4E9D48C077D3A84765F9E4,0.42,0.0098738343390016,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.0,0
9771A0AC335AA48E0088271F88AFB01D,0.42,0.0098738343390016,0.38,0.58,0.16,0.01,0.76,0.76,0.76,0.0,0.0,500
97785C5FAB4C638FB24A0BC113B969F3,0.4,0.0098738343390016,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.01,0.0,0
977B4CD0BC4182A29465DF990FAE1521,0.36,0.0002742731760833,0.47,0.98,0.55,0.45,0.15,0.15,0.15,0.0,0.05,702
977CB5B869FE630CB537E905A92364F0,0.37,0.002194185408667,0.4,0.52,0.13,0.04,0.59,0.59,0.59,0.0,0.0,5
9786159739474917BEAB78CB2597F767,0.55,0.031616217024884,0.4,0.41,0.05,0.02,0.52,0.52,0.52,0.01,0.5,14949
97864B193E55BEFF94F4BCD965A4C197,0.6,0.0184677271896141,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.1,1346
978776323E4A30C9B936774D60773F23,0.54,0.1538215395867617,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.04,0.55,1410
978D8EF636B0A9D4F187F04E96EC457A,0.73,0.0268787712561711,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.0,0.0,0
978F44D08ACFCADE4718EB252EA4CC5A,0.38,0.0010970927043335,0.56,0.59,0.33,0.12,0.82,0.82,0.82,0.0,0.0,0
97925196D59BC05D44C3BEC385FF7E43,0.4,0.0053026147376119,0.38,0.44,0.05,0.03,0.65,0.65,0.65,0.0,0.1,134
979266C036DD449CB83AE379A1A55DA2,0.39,0.0039769610532089,0.39,0.4,0.03,0.03,0.65,0.65,0.65,0.0,0.15,550
97926D6874E17B794FA2A0D7451F47E5,0.4,0.0028524410312671,0.38,0.41,0.03,0.01,0.61,0.61,0.61,0.0,0.2,478
97942C7B750B05CE0EE742386024A233,0.53,0.0193088315962698,0.38,0.49,0.09,0.0,0.7,0.7,0.7,0.0,0.2,171
9794A2215CEFEE4490379940836FCA05,0.51,0.0822210032303285,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.03,0.4,478
979D89B619D33A4737E078B65059A507,0.61,0.0311300054854635,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.15,0
979F3B7C921E139B6F05DC5670222C6A,0.63,0.0197476686780032,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.0,0.0,374
979FAF022A87FC66ED1798D80A0280D3,0.57,0.0266044980800877,0.4,0.41,0.05,0.01,0.59,0.59,0.59,0.0,0.25,1363
97A507E988058615141A27B76B60BF1B,0.53,0.0252331321996708,0.47,0.55,0.22,0.05,0.54,0.55,0.55,0.0,0.0,1677
97A5843479BAA5FEC49432F128D453E5,0.46,0.0153592978606692,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.0,7
97A5FEEE6934BC1DFECF2D1381785362,0.49,0.0235874931431705,0.45,0.58,0.22,0.03,0.71,0.71,0.71,0.01,0.05,920
97AAFD6E95C7526217FDEFC05B6F7293,0.38,0.0051197659535564,0.38,0.42,0.03,0.02,0.56,0.56,0.56,0.01,0.1,927
97ABB4F0802618176EBC2089C4F5AE5A,0.43,0.0104223806911684,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.0,707
97AC3B58C538AE299CE4694CFD9AC639,0.46,0.0076796489303346,0.46,0.42,0.11,0.04,0.77,0.77,0.77,0.0,0.05,4
97AD32ADB1047A02B2AEDCC97DD63379,0.44,0.0453605637368665,0.4,0.46,0.09,0.02,0.68,0.68,0.68,0.03,0.6,1439
97AF969DA287E1A66093C71C32F025AA,0.46,0.0389467910038398,0.4,0.41,0.05,0.01,0.47,0.47,0.47,0.02,0.15,0
97B8494FBDE2824E1481C7A4B47AFE18,0.49,0.1943987322484305,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.08,0.85,1559
97BBB939FF3B3A1E14E51A503A7F788D,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,709
97C1111DD6612E0FCB6C5D4B9DCB6649,0.59,0.0580675495650811,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.01,0.3,552
97C292D1DD0AE4741C40DEDC4AD0B1DF,0.58,0.030444322545255,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.0,0.05,0
97C511203AAE556922D9E11061FB3C49,0.62,0.0186505759736697,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0
97C59CCD075EF111C7DB73B15235310C,0.38,0.0032912781130005,0.5,0.48,0.18,0.1,0.54,0.54,0.54,0.0,0.2,1353
97C5F14C28E387260F6C48CF4C4645D5,0.37,0.0016456390565002,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,0
97C651828981508B156CB8848FD7CFE5,0.36,0.0,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.0,470
97CA6C6C8A7CA52B1D053336A133029E,0.44,0.0106052294752239,0.45,0.43,0.1,0.01,0.5,0.5,0.5,0.0,0.4,676
97D04C159352C6C64F49D301F43AACD6,0.41,0.0103309562991406,0.39,0.39,0.02,0.0,0.5,0.5,0.5,0.01,0.25,1530
97D3CBC0CA2F45855231029ED05FAB71,0.63,0.0194733955019199,0.41,0.56,0.18,0.0,0.53,0.53,0.53,0.0,0.05,2260
97D54CF5D21AEC6AE2DCED2E679720C5,0.47,0.0350155421466447,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.01,0.25,1134
97D9B74496335089BE7B0757E6769B86,0.39,0.004388370817334,0.47,0.44,0.13,0.04,0.74,0.74,0.74,0.0,0.15,0
97DB7FBB65A23384224A52B8DC6FC04B,0.78,0.0307185957213384,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.0,0
97DBF3F8F86AAB90C30662244E68273D,0.39,0.0042786615469007,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.2,8
97DC74266F2AC69394C518307EA46916,0.39,0.006582556226001,0.42,0.46,0.11,0.04,0.52,0.52,0.52,0.01,0.05,550
97DDA7F8FE7A8FBF561C76FBC3C56383,0.38,0.0035655512890839,0.44,0.57,0.21,0.08,0.53,0.53,0.53,0.0,0.05,204
97DEDBDCC193FF6F7C697FD33F4E3BEE,0.37,0.0013713658804168,0.38,0.38,0.01,0.01,0.74,0.74,0.74,0.0,0.15,576
97E1B521553DC2DDFC97E37ACE3E194E,0.45,0.0296215030170049,0.38,0.42,0.04,0.01,0.64,0.64,0.64,0.01,0.1,1755
97E2308BFD1B0018D5238EBFFC693AD9,0.47,0.0189248491497531,0.42,0.41,0.07,0.08,0.77,0.77,0.77,0.01,0.15,887
97E4CF075B8EA576EADF645C7018CD95,0.65,0.0354726641067836,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.1,826
97E62680B5C5186ED032671D9D4A5C76,0.47,0.0544556924150999,0.4,0.42,0.06,0.01,0.54,0.54,0.54,0.02,0.5,1880
97E8582113837D31D8F32C6E7C512F19,0.53,0.2280124337173157,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.07,0.55,407
97E9F5DBDA22CF280B14498F44E05A1B,0.37,0.0005485463521667,0.42,0.41,0.07,0.04,0.51,0.51,0.51,0.0,0.0,0
97ED09BDB931D20E10B1AB4580008D3C,0.4,0.0086853172426403,0.42,0.4,0.06,0.01,0.66,0.66,0.66,0.01,0.25,3080
97EEA9E94A1D9855DBA2F1162C74FB0B,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.0,97
97EF03F3DCF6B046F3617C8513A38409,0.97,0.0438837081733406,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.0,0.0,81
97F0190F7E46C5D418F293A73039AB8E,0.42,0.0190162735417809,0.38,0.4,0.03,0.01,0.73,0.73,0.73,0.01,0.4,1336
97F3EC7CB07B7165B59E1950BBCFA54B,0.56,0.0633571036752605,0.38,0.38,0.0,0.0,0.29,0.29,0.29,0.01,0.05,890
97F4AF389C12ECEFEF7FB0246AC1F268,0.41,0.0082281952825013,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.0,0.0,0
97F5E2598CE8F8C52B23C0BBB8E54A65,0.45,0.0088986408240385,0.38,0.43,0.05,0.03,0.56,0.56,0.56,0.01,0.4,217
97F97CD9F92611B54C148F2C77AF5D4F,0.42,0.0078624977143902,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.1,1235
97FAE5CDDEE60B8EDF84458B77FD9DE8,0.38,0.0013713658804168,0.38,0.38,0.01,0.0,0.62,0.62,0.62,0.0,0.05,320
97FD2FF45A49F30FE6E5E29AEA3869E1,0.45,0.027793015176449,0.41,0.41,0.06,0.01,0.69,0.69,0.69,0.04,0.1,3978
97FF7AC5B49122DCA1E909EE0C280A13,0.55,0.0187877125617114,0.42,0.41,0.07,0.01,0.81,0.81,0.81,0.0,0.15,458
98002B9B3C094C860DB2C9B66803F2C3,0.4,0.056957396233315,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.05,0.25,453
98017EFAEBFF4DC8855C07CCB1AFE896,0.5,0.0134393856280855,0.41,0.42,0.06,0.07,0.86,0.86,0.86,0.0,0.05,279
9809A6226CA5FB21088A11C167EDFA5A,0.45,0.0394953373560065,0.47,0.65,0.3,0.09,0.76,0.76,0.76,0.02,0.1,501
980A717A674518C25DF757DB09B95533,0.4,0.0060340098738343,0.38,0.38,0.01,0.0,0.43,0.43,0.43,0.0,0.0,0
980DFDDB3A8A0BC87C801F91CBA7D58B,0.41,0.0118685483468807,0.44,0.44,0.1,0.03,0.65,0.65,0.65,0.01,0.5,339
980EBCB930C97D67B07F7531008C24B5,0.57,0.0417504723593588,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.01,0.4,1393
9816C27027F7A05D0FEE39E7980252ED,0.47,0.1242000365697568,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.04,0.55,2191
98173BB26ECECB599D978E8988CC6B7D,0.52,0.1745668097189506,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.05,0.8,1571
982D10F09FFD535ECDD0DE0182583543,0.53,0.0137136588041689,0.43,0.55,0.18,0.13,0.46,0.46,0.46,0.0,0.2,272
982F694AACC09BCBB338AADF4A481916,0.46,0.0240674712013165,0.42,0.43,0.08,0.05,0.55,0.55,0.55,0.01,0.35,1989
98309F08BF05FACB7F8699A80CB135C1,0.41,0.0076796489303346,0.4,0.56,0.16,0.03,0.88,0.88,0.88,0.0,0.0,714
983DD2266B5691E3CE24FC901960C0C0,0.38,0.0031084293289449,0.42,0.41,0.06,0.01,0.58,0.58,0.58,0.0,0.1,195
9840C62B64AAED209E80F9B50A720D69,0.37,0.0020844761382336,0.38,0.42,0.04,0.02,0.56,0.56,0.56,0.0,0.2,1731
9841C699799F6A4FFEDE3A155CD2D829,1.0,0.0460778935820076,0.38,0.38,0.0,0.0,0.27,0.27,0.27,0.0,0.0,478
9842DF8DE6A365B78A373910C45DF451,0.47,0.0332419089413055,0.41,0.54,0.16,0.02,0.72,0.72,0.72,0.01,0.45,3388
9845145F258AF65921C1B90CF5C28384,0.39,0.0031084293289449,0.51,0.48,0.19,0.04,0.73,0.73,0.73,0.0,0.1,517
98491DEB3CB4CD952F2F542970D0FAFC,0.52,0.0112452002194185,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.05,22
984A950C19CD4B82BC2ECA9B328F551A,0.49,0.0285244103126714,0.38,0.5,0.1,0.01,0.49,0.49,0.49,0.01,0.0,565
984CFCF68A59D69175665AD4209809F3,0.6,0.017187785701225,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.1,1408
9850114B55733CA5CACCC9AAFD557A72,0.46,0.0071311025781678,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.0,81
98515B42AEA6E6BC9594A21EEEBF475C,0.53,0.0246845858475041,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.0,0.0,46
9853E911B27BCF10DFEC44CAAE05F737,0.45,0.0289732209644442,0.44,0.57,0.2,0.05,0.67,0.67,0.67,0.01,0.5,1399
985992C96AAD1E501A2E93CDAEFA3BA3,0.4,0.0054854635216675,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.0,0.05,749
985FDFA14A4C6D06A20FBC4A27B1EEEC,0.6,0.0532089961601755,0.38,0.38,0.01,0.0,0.26,0.26,0.26,0.01,0.0,3856
98645E54B408CCF8753C5CA732027619,0.63,0.0294386542329493,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.1,342
98661708661EB262F716D2AD0F8BD76E,0.82,0.0334613274821722,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.0,0.0,426
9868EB015409EA72284D8E977118126A,0.39,0.0086396050466264,0.45,0.56,0.21,0.16,0.61,0.61,0.61,0.0,0.15,1122
986ADCD0FC895A9D7708AC4F186D0BAB,0.49,0.0434348975215678,0.43,0.47,0.13,0.02,0.62,0.62,0.62,0.01,0.5,3122
98710ACBE8A8B30B43C881FA48814B1F,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.0,266
98769F966BF300F0879D3994EBA05FB8,0.54,0.0519431199628676,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.01,0.6,1283
9877A7869654DDEF8B04C7C26F38897A,0.47,0.014371914426769,0.39,0.41,0.04,0.0,0.69,0.69,0.69,0.01,0.2,175
987B2A1EDFF8F19ED301CAB64B83F103,0.47,0.051220515633571,0.4,0.46,0.08,0.02,0.63,0.63,0.63,0.02,0.35,1738
987D8CC7A61034A31B04DB8D46519A1A,0.42,0.0118486012068019,0.51,0.52,0.24,0.23,0.6,0.6,0.6,0.0,0.2,1028
987F42FAFBE828740FAC6486B3112A10,0.43,0.012506856829402,0.41,0.49,0.12,0.01,0.61,0.61,0.61,0.01,0.2,1793
9881073EAAEF8D770AAA3A0779BCE2F7,0.51,0.0703053574693728,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.02,0.25,534
9886F4A3C0C572095729D8203C545461,0.81,0.0323642347778387,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.0,0.0,511
9889F205AF92C354E244B1F210F61F4F,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,0
988C303E2A05B52635B9EAF0F1A2AF74,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.05,0
988CDC2B102CA7171FB06FF82FDA74C8,0.42,0.0205704882062534,0.42,0.5,0.14,0.05,0.49,0.49,0.49,0.01,0.05,224
989068FECB0A468EE992DE14586C352B,0.47,0.0097366977509599,0.4,0.4,0.04,0.01,0.49,0.49,0.49,0.0,0.15,396
989118273AC831B92791A37579C70756,0.61,0.0405140662957448,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.01,0.3,120
98926F159053FBC9CC88FA523963DC9E,0.4,0.0094349972572682,0.39,0.42,0.04,0.01,0.42,0.42,0.42,0.01,0.2,2790
98951B95BBF04FEC9E800BA7501E06EA,0.52,0.104463795940757,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.04,0.75,941
98952BA67B821B5498390EC7E3B25CB6,0.36,0.0,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.0,0.0,406
989574C2851B9475DBBE27439C6A5372,0.6,0.0272901810202962,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.35,496
989D5242A1C4DCC2C17BA058531153F0,0.4,0.0106417992320351,0.4,0.41,0.06,0.05,0.73,0.73,0.73,0.01,0.2,714
98A4FA4AF671F3C881654AB3D68A10A2,0.45,0.0386039495337356,0.43,0.43,0.09,0.01,0.39,0.39,0.39,0.02,0.35,4446
98AA7549A3F61F3A55BA17FCF398E1E0,0.42,0.0052111903455842,0.4,0.47,0.09,0.02,0.48,0.48,0.48,0.0,0.25,1894
98AAF9684C6B73680D2BA61100703403,0.5,0.0233436947644298,0.38,0.41,0.03,0.0,0.67,0.67,0.67,0.01,0.4,3760
98AFEA36CED3530CD48E006332267A37,0.38,0.0024684585847504,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.05,236
98B0BF63578C50E80DC8963357116196,0.68,0.2803071859572134,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.05,0.0,0
98B12AB2ECF3A1272D40A94A9F98A023,0.39,0.002194185408667,0.94,0.89,0.89,0.19,0.43,0.43,0.43,0.0,0.0,0
98B1A77A27E5A3FEAB0E5F2B4E29E206,0.6,0.0172792100932528,0.39,0.45,0.07,0.0,0.49,0.49,0.49,0.0,0.05,264
98B366B0F3ECA3EE55CC8DF193CCB310,0.49,0.0290729566648381,0.38,0.38,0.01,0.0,0.87,0.87,0.87,0.01,0.0,0
98B74A8DCD3CEC1A7F91F623604E013F,0.37,0.002194185408667,0.42,0.72,0.3,0.18,0.71,0.71,0.71,0.0,0.0,719
98BD8FFA4713AD731E64240BD33946D2,0.53,0.0161429355066217,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.3,701
98BE0378D69A28B5DD1EBC9D5D1A2733,0.5,0.0208447613823368,0.38,0.38,0.0,0.0,0.69,0.7,0.7,0.0,0.0,0
98BFDCF2BE1FCA6AB37BF3407D9817C3,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.0,0.0,0
98C2B2BA5833F5CCE446AED059EE373C,0.36,0.0,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.0,1
