uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,use_situation
9A03DBF42FCC43FCDFA7BE96F8C21976,0.47,0.1689522764673615,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.08,0.05,True
9A041A695882C3F09D3FFEA5C72F8DEC,0.46,0.0309928688974218,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.01,0.15,True
9A047FB821290D629A1617FDE65A03C0,0.6,0.0244651673066374,0.38,0.38,0.0,0.0,0.81,0.82,0.81,0.0,0.2,True
9A06CE58B95AAF042A7CFF90631FE1F3,0.47,0.0510148107515085,0.42,0.49,0.12,0.01,0.58,0.58,0.58,0.02,0.35,True
9A0B9B02678F623BC4ACD4BD8D804C3A,0.55,0.0410312671420735,0.38,0.38,0.0,0.0,0.84,0.84,0.84,0.01,0.45,True
9A0DEFEE0AE264FF3B4AAC9F2E8A704F,0.51,0.0179648930334613,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.0,0.15,True
9A199244F2E72C5929F4C753C2D4F40B,0.39,0.0138965075882245,0.38,0.47,0.08,0.03,0.7,0.7,0.7,0.01,0.1,False
9A258C71F626676E5D8F58780CF3C41C,0.46,0.0071311025781678,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.0,0.0,True
9A267FE6385B0638CB24BBFB1E5BB862,0.37,0.002194185408667,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.0,False
9A2947F1474B3ABB20DBE2C6307B1BDC,0.78,0.0307185957213384,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.0,0.0,True
9A2A2AF8BA981220180BFF2D07CF94AE,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.37,0.37,0.37,0.0,0.0,True
9A2C2DCF7AD09541B4E839400048C624,0.4,0.0074053757542512,0.39,0.38,0.02,0.0,0.89,0.89,0.89,0.01,0.05,True
9A3242A4CD3D83373887655A38B2509F,0.41,0.0129119372125406,0.39,0.44,0.07,0.03,0.53,0.53,0.53,0.01,0.6,True
9A3647C980143E14FA4F6B356C0DCF99,0.47,0.0076796489303346,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.0,0.0,False
9A383662C4511D1F36A032BD374766D8,0.41,0.0060340098738343,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.05,False
9A3D5AF516DC9E1875BBEDFD469EEDDA,0.54,0.0532089961601755,0.38,0.38,0.0,0.0,0.39,0.39,0.39,0.01,0.0,True
9A3E508522A4E471896ACAA36F9039A2,0.52,0.0368211738891936,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.01,0.35,True
9A43D647E4102944A304D68DCEB678CD,0.47,0.0152221612726275,0.4,0.42,0.06,0.01,0.61,0.61,0.61,0.01,0.15,True
9A4B157D2C15C51435B0D7E50F1C9724,0.48,0.0136039495337356,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.0,0.45,True
9A5058A04485A7763F0F0223E635E9FD,0.47,0.0178277564454196,0.4,0.5,0.12,0.04,0.6,0.6,0.6,0.01,0.15,True
9A5244B7A7B7F8754CD3412EB3821B50,0.41,0.0039769610532089,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.15,True
9A56E955C732DDEB6802BA267A63106D,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,False
9A571362EF3780EF25FA4819B8BA439D,0.47,0.0246845858475041,0.38,0.4,0.02,0.02,0.78,0.78,0.78,0.01,0.1,True
9A580B1F0FC24D538FEEC5A62061AC7C,0.78,0.0567745474492594,0.38,0.38,0.0,0.0,0.57,0.58,0.58,0.0,0.05,False
9A58C80330F29BC71601FEF1C52F9C9B,0.42,0.0155421466447248,0.38,0.38,0.01,0.0,0.65,0.65,0.65,0.01,0.25,True
9A5F1D8F7850AF6C7F3C21478F82E0F5,0.8,0.0318156884256719,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.0,True
9A6786D67A7548DE5BB9584862909219,0.55,0.0274273176083379,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.0,False
9A6AB028FE0A3F0777E0CF75ADB7C859,0.5,0.0165935271530444,0.38,0.43,0.04,0.01,0.44,0.44,0.44,0.0,0.15,True
9A72A462B7209790D8B4582349A0CAF0,0.41,0.0142622051563357,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.01,0.35,True
9A7644D70BA80A2F416DDDA4C9C388A2,0.38,0.0023038946791003,0.41,0.49,0.12,0.04,0.43,0.43,0.43,0.0,0.2,True
9A7D9E9813E44B51A0A371D273E06EDC,0.39,0.0175534832693362,0.42,0.41,0.06,0.03,0.43,0.43,0.43,0.02,0.0,True
9A7F1B46961B6B94C0387300B89F7784,0.61,0.0409721929195324,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.01,0.6,True
9A7FED9A31AEDD5DB36F5809BE915B8D,0.46,0.0143536295483635,0.46,0.42,0.11,0.08,0.78,0.78,0.78,0.0,0.25,True
9A82953B6F6BD023963CFEF3E35B2D01,0.4,0.0038398244651673,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.0,0.1,True
9A84737907CECC0ABE27747E0C5064E9,0.65,0.0570488206253428,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.01,0.2,True
9A84FF9987E777CAA39689AE99F57870,0.48,0.0807460230389467,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.03,0.45,True
9A86E99DF140728C089421CA097414AE,0.47,0.0182239288108734,0.43,0.47,0.12,0.02,0.53,0.53,0.53,0.01,0.4,True
9A880719E085B0D3D7CD0D68F56FB881,0.42,0.018102029621503,0.44,0.57,0.21,0.02,0.7,0.7,0.7,0.01,0.0,True
9A8D7F506E6C92DC18BE2AF519BDAC7C,0.53,0.0907633233469766,0.39,0.41,0.04,0.0,0.62,0.62,0.62,0.02,0.6,True
9A91D18A91AC50ECFBD410C85530FF66,0.41,0.0208447613823368,0.59,0.56,0.33,0.13,0.77,0.77,0.77,0.01,0.05,True
9A9AB14B65B0A947BDE81CBF38459FA1,0.42,0.0084110440665569,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.1,True
9A9CBAD9F7C737266CD7F3F2B3E065B1,0.46,0.0235874931431705,0.39,0.44,0.06,0.01,0.54,0.54,0.54,0.02,0.45,True
9A9E68F0EB83899AF4DFFEDD76D97E53,0.47,0.0136292670576817,0.38,0.39,0.02,0.01,0.58,0.58,0.58,0.01,0.6,True
9AA35E6B7F4ADE5A74C24562D0D7BCEF,0.46,0.0113000548546352,0.38,0.38,0.01,0.01,0.59,0.59,0.59,0.0,0.2,True
9AABAAB788955ACB455C325FBFC84E60,0.45,0.0268787712561711,0.4,0.49,0.11,0.01,0.69,0.69,0.69,0.01,0.0,True
9AB5BAFB240F7AD5910A894BF4C92CFD,0.48,0.0250137136588041,0.38,0.39,0.01,0.0,0.59,0.59,0.59,0.01,0.2,True
9AB6E0868A86F45710E1576EDC3617B0,0.47,0.0141778134098485,0.39,0.42,0.05,0.01,0.52,0.52,0.52,0.0,0.6,True
9AB9FEFFDE1EDF1313C1E6C8C0A1CE8E,0.49,0.0095995611629182,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.05,True
9AC20A5C62F6A07875158E54312B371E,0.51,0.0408916371615219,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.01,0.5,True
9AC490F74C260ABAAC8C4F707CA51251,0.84,0.0351069665386725,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.0,False
9AC6DE70BF49778B9D54632964A64743,0.38,0.0035655512890839,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.15,True
9AC8DF06260C876FAADA835B7468C346,0.39,0.002194185408667,0.38,0.52,0.11,0.02,0.59,0.59,0.59,0.0,0.0,True
9ACF4D191DF07B9D96C082A0CC6A9907,0.49,0.0222161272627537,0.39,0.4,0.03,0.01,0.61,0.61,0.61,0.01,0.75,True
9AD2064D529F16FC01A443F83284F6FF,0.47,0.0435545803620405,0.42,0.52,0.15,0.03,0.61,0.61,0.61,0.02,0.2,True
9AD259E7980898EDEF8AB4D5CF3085A0,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,True
9AD52056C874DD3B37B9192B09BCC9D9,0.6,0.0399067471201316,0.41,0.43,0.08,0.0,0.57,0.57,0.57,0.01,0.15,True
9ADA1394C59CA569A22FF74CB92111E7,0.38,0.0087767416346681,0.47,0.49,0.17,0.18,0.71,0.71,0.71,0.01,0.05,True
9ADB96925F4266F7CAC9816160A8A571,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.0,0.05,False
9ADD04BBC773B78A93E6D185CCA0CE46,0.52,0.0852989577619308,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.03,0.15,True
9AE07AC6E1E1141F2DECB76176E7B19E,0.51,0.1363411958310477,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.05,0.95,True
9AE909FA3764F92055DEDC1840D8A0AE,0.44,0.0129157732010173,0.43,0.47,0.13,0.03,0.79,0.79,0.79,0.0,0.5,True
9AEBC3A6B6BB57AF8FCD020AF07E7374,0.39,0.0020113366246114,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.0,0.1,True
9AEF49D425761C04EC656E26BFF64153,0.41,0.0113823368074602,0.45,0.42,0.1,0.01,0.62,0.62,0.62,0.01,0.15,True
9AF1998731AD0E66CB150C99531E478A,0.39,0.0109709270433351,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.01,0.0,True
9AF403C7E480D22CE876D413EA680778,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.0,True
9AF48BF14A86BC85C7CABBF9D3B22613,0.39,0.022161272627537,0.41,0.5,0.13,0.06,0.67,0.67,0.67,0.02,0.7,True
9AF5194F8E6082EEE997697CCA253F2A,0.42,0.0087767416346681,0.49,0.46,0.17,0.02,0.74,0.74,0.74,0.0,0.05,True
9AF703745B7779ACFB05AEFC02116748,0.57,0.0153592978606692,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.0,True
9AFBF1727AAA1E233D599AC188FC422D,0.47,0.0422380691168403,0.38,0.42,0.04,0.0,0.47,0.47,0.47,0.02,0.0,True
9AFCE95948FF4DDC5CB4A8BC67E9867F,0.42,0.0093801426220515,0.39,0.4,0.04,0.01,0.71,0.71,0.71,0.0,0.45,True
9B00BACA0853E4B743C93F1703A266BB,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,False
9B0C13E27F16BD5EDFB89111398DDBB0,0.41,0.036830969359768,0.51,0.49,0.2,0.04,0.78,0.78,0.78,0.03,0.3,True
9B128BFE957C1AF2D45DB6B067C41EC1,0.45,0.046516730663741,0.39,0.41,0.04,0.01,0.61,0.61,0.61,0.03,0.7,True
9B1752F81373A85F0D617FA761A8CE28,0.44,0.0182391662095447,0.4,0.58,0.18,0.02,0.75,0.75,0.75,0.01,0.15,True
9B1D221A7EC117705CE8DFC5D3C26665,0.41,0.0060340098738343,0.41,0.54,0.15,0.01,0.54,0.54,0.54,0.0,0.15,True
9B2D51FA6901F08AE74F868BDBF22953,0.47,0.0156335710367526,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.05,True
9B3174A2AA13521AA30F3EEC4A28B49A,0.43,0.0186505759736697,0.46,0.48,0.15,0.02,0.72,0.72,0.72,0.01,0.2,True
9B32889712101B72DF342A7EF9932BD7,0.39,0.0026055951727921,0.48,0.46,0.16,0.02,0.44,0.44,0.44,0.0,0.15,True
9B33A29C0FED34F747C46F8863792BB7,0.59,0.1632268239166209,0.38,0.38,0.0,0.0,0.6,0.61,0.61,0.04,0.75,True
9B36B08FD1E83FDDC1247CCCAD9A1291,0.59,0.0189797037849698,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.2,True
9B3ADC468C74845938B826B2FB007443,0.43,0.0133022490400438,0.38,0.39,0.01,0.01,0.79,0.79,0.79,0.01,0.15,True
9B43394171CF0F33DBEE86F709710C7F,0.38,0.0013713658804168,0.41,0.61,0.21,0.06,0.89,0.89,0.89,0.0,0.05,False
9B434A71F77B018D41ED790FE2794622,0.49,0.014536478332419,0.41,0.43,0.08,0.0,0.49,0.49,0.49,0.0,0.05,True
9B437958CAA7533D109D41307E44461B,0.37,0.0005485463521667,0.52,0.41,0.15,0.06,0.68,0.68,0.68,0.0,0.15,True
9B444941654C04394C2EDC2B7F5BCB7B,0.5,0.0106966538672517,0.42,0.52,0.15,0.05,0.63,0.63,0.63,0.0,0.05,True
9B46E549A60AC2B4075165E6FEED263D,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.32,0.32,0.32,0.0,0.0,True
9B4A1B9529BA84CE3C0FA8DA8EDF3DC5,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.0,False
9B4D7063395AA026759704EA511D03AD,0.49,0.0117937465715852,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.05,True
9B4F5FCEFCBD9AC6F5149DF7D9A5CF0E,0.63,0.0318156884256719,0.38,0.38,0.0,0.0,0.76,0.76,0.76,0.0,0.05,True
9B50A541EEDC86914846B1A4E6A8CE95,0.51,0.0109709270433351,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,True
9B51921773C6A70693D02D4C67970178,0.5,0.0098738343390016,0.38,0.49,0.09,0.0,0.7,0.7,0.7,0.0,0.1,True
9B57231B8543905BBA0950ED1B4AD5E7,0.36,0.0,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.0,0.0,True
9B5D25C1BBA9244C8E9AF38089214248,0.38,0.0032912781130005,0.4,0.5,0.12,0.03,0.93,0.93,0.93,0.0,0.0,False
9B5E631E7BA10DE21A3A4D1D5520DC5E,0.52,0.0356555128908392,0.38,0.38,0.0,0.0,0.36,0.36,0.36,0.01,0.0,False
9B62BA24151F6EFF8A1FFBBC549AC2D1,0.56,0.1003839824465167,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.02,0.1,True
9B647FAD1E92EC4CDA4422C95535ACE2,0.36,0.0,0.38,0.38,0.01,0.01,0.51,0.51,0.51,0.0,0.0,True
9B6AFB99C3F2BE24D4ADAC3451462C3B,0.43,0.0186505759736697,0.45,0.64,0.27,0.03,0.86,0.86,0.86,0.01,0.05,True
9B6D38EE5689F874CFD98BA663B0FE39,0.55,0.0378496982995063,0.38,0.38,0.0,0.0,0.39,0.39,0.39,0.01,0.05,False
9B6F260D721028E6AEE50FD2E2DFD70B,0.65,0.0208447613823368,0.38,0.47,0.07,0.0,0.45,0.45,0.45,0.0,0.0,False
9B6FC5151975579E975F97A928EFF4D5,0.81,0.0323642347778387,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.0,0.0,True
9B74B32498AC5F9FC38A56085E41A8A7,0.53,0.0413466812945693,0.38,0.38,0.0,0.0,0.3,0.3,0.3,0.01,0.35,True
9B7749775E47ADF94F4B9B475B303DA8,0.52,0.0573230938014262,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.01,0.15,True
9B7A049E8030E2414C0268A10EE9560B,0.41,0.0038398244651673,0.42,0.97,0.5,0.07,0.41,0.41,0.41,0.0,0.0,True
9B7C294F22C67450CE813DFDB7EE4297,0.44,0.0060340098738343,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.1,True
9B7F8EC46BC437105BC0547A1079CACC,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.0,0.0,False
9B818428C7B72F4A6DFCF87B12809677,0.4,0.0054854635216675,0.39,0.38,0.01,0.0,0.54,0.54,0.54,0.0,0.35,True
9B93CCDCEB680FD0D8C53F63A5C792FB,0.71,0.0252331321996708,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,False
9B9514208B16A83EA90E3EE98FF49EFF,0.39,0.002194185408667,0.38,0.38,0.01,0.0,0.79,0.79,0.79,0.0,0.0,True
9B97FE0B1C5F3C1891E7E7D56836B02F,0.36,0.0,0.48,0.82,0.43,0.47,0.55,0.55,0.55,0.0,0.0,False
9B9ABD61304ACC7AF62A8FB096BED159,0.42,0.0098738343390016,0.46,0.53,0.19,0.07,0.57,0.57,0.57,0.0,0.0,True
9B9B8799D2BB4C435E92BA709D8C0278,0.65,0.0657341378679831,0.38,0.38,0.0,0.0,0.7,0.7,0.7,0.01,0.25,True
9B9C4E159E273BAE8E9372A90BB5542F,0.5,0.0104223806911684,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.0,False
9B9D36A85CD8832D1D67FD5346187929,0.66,0.0297586396050466,0.38,0.38,0.0,0.0,0.36,0.36,0.36,0.0,0.15,True
9B9F9FA5C3BAC70EADEC612923340FA9,0.38,0.004059243006034,0.43,0.54,0.17,0.12,0.7,0.7,0.7,0.01,0.2,False
9BA1C031CEC0908E161FCB2436D4F1A0,0.54,0.0394953373560065,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.01,0.0,True
9BA1EFBC730D21E4FD802986D0F35E14,0.47,0.0170049369171695,0.62,0.86,0.59,0.11,0.34,0.34,0.34,0.0,0.0,True
9BA3418BA5FE90597650A77342BC5772,0.54,0.0767050649113183,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.02,0.25,True
9BA3557E1D2641E2D4DB7E18757FF2F7,0.36,0.0,0.52,0.43,0.17,0.19,0.57,0.57,0.57,0.0,0.0,True
9BB111A3C5C27365B3B923DE3E69E1B3,0.56,0.0200767964893033,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.45,True
9BB3C08DBB678D122FFA0FB2FE38DB75,0.76,0.0581459133296763,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.01,0.05,False
9BB4502B985F368B545D0AE0594D16A6,0.6,0.0175534832693362,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.0,True
9BB66262EC06CB912C55BB68DD810348,0.45,0.0132565368440299,0.38,0.41,0.03,0.0,0.86,0.86,0.86,0.0,0.25,True
9BB8C3325CDB977A9411BEE3A8D3F06A,0.41,0.0038398244651673,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.0,False
9BB9EED41B24C5E619C4AF08D3354A38,0.38,0.0047174986286341,0.39,0.38,0.02,0.02,0.71,0.71,0.71,0.01,0.2,True
9BBA4201C873A5D25AFB99C39FDA31D5,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.0,True
9BC93118E250483599556A921BDF7A2F,0.41,0.0087767416346681,0.58,0.54,0.31,0.05,0.6,0.6,0.6,0.0,0.1,True
9BCBC7753FA56657620318FEEBBC4ACF,0.51,0.022490400438837,0.4,0.66,0.24,0.01,0.82,0.82,0.82,0.0,0.0,False
9BD1B824D8C76FBA139284CA00F0B9AB,0.72,0.0263302249040043,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.0,0.0,True
9BD5BC6014C875F87426571BB1A6FA0A,0.5,0.0098738343390016,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,False
9BD5BE82C8A5B37BE0AD469BB4D24E5F,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.26,0.26,0.26,0.0,0.05,True
9BDA5FBB20F7B64676A313D9BFA2267A,0.6,0.0585116108977875,0.49,0.56,0.24,0.03,0.67,0.67,0.67,0.01,0.1,True
9BDCB880A4807351EAC2BE862079F67B,0.42,0.0131651124520021,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.01,0.0,False
9BDD35026FF3C3C193400C8BE107EAC9,0.36,0.0,0.38,0.38,0.0,0.0,0.98,0.98,0.98,0.0,0.0,True
9BE45999B6E43E2C552CF559D4BB83D6,0.61,0.0329127811300054,0.39,0.4,0.03,0.0,0.66,0.66,0.66,0.01,0.1,False
9BE4B8B9326BBC787EEA133EF0A41611,0.45,0.0123971475589687,0.38,0.38,0.01,0.0,0.72,0.72,0.72,0.0,0.2,True
9BE7B1764C799818D3BE5C46C99DFBF6,0.49,0.0161272627537026,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.2,True
9BE97BDC40440C4D5446841494466741,0.47,0.0850246845858475,0.39,0.43,0.06,0.04,0.66,0.66,0.66,0.02,0.05,True
9BE9DBA438B5D9028994223BA87794CC,0.62,0.0570488206253428,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.01,0.0,False
9BEE1765CAB16F4DD86C079B031E5EE2,0.72,0.0261473761199488,0.38,0.38,0.0,0.0,0.71,0.72,0.72,0.0,0.1,True
9BEFB7A73EDB450D09587A523032FE88,0.37,0.002194185408667,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.0,True
9BF18BD798C8036A9C8062782B62C725,0.54,0.1356476765143797,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.04,0.65,True
9BF30369209A07C3296285F002D8EB84,0.61,0.018102029621503,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.05,True
9BF5950481164336635137C95F8A0BF9,0.52,0.0177363320533918,0.39,0.4,0.03,0.0,0.67,0.67,0.67,0.0,0.1,True
9BF6B9221497A96C571FEC38FECA7069,0.55,0.0624794295117937,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.02,0.45,True
9BFA03D951BD52C371A72216347A9F4F,0.36,0.0,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,True
9BFAFD6D6C8ACD792507E2E03645F295,0.42,0.004388370817334,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.0,0.0,True
9BFBBEA910D5EF1B3C30D0E6229DE717,0.43,0.0227857715515422,0.38,0.4,0.03,0.01,0.44,0.44,0.44,0.01,0.6,True
9BFC74E83F0D6B20A61AA8A74E718BBE,0.47,0.0216675809105869,0.46,0.56,0.22,0.04,0.56,0.57,0.57,0.01,0.25,True
9BFC9139F654A329849677B6D8AD7575,0.49,0.0245017370634485,0.48,0.55,0.23,0.08,0.72,0.72,0.72,0.01,0.1,False
9BFF57F853A30AFC0E2D165D3CF72EDA,0.55,0.0707624794295117,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.02,0.0,False
9C07454EB5CF0969807263F2DA0DC0E8,0.52,0.0115194733955019,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,False
9C075BBAB00A75F89F0FA63A932AC6A2,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.0,False
9C07823BA4FD29272090E6AE7EB66700,0.55,0.0833790455293472,0.38,0.38,0.0,0.0,0.95,0.95,0.95,0.02,0.0,True
9C0E26B7A1FC731706EEF4DB35EB30B2,0.6,0.0250502834156152,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.0,0.1,True
9C102EC374DF02F9BB44556203A2BFFB,0.65,0.0422380691168403,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.0,True
9C16CF4A520333151AAB929692E3D209,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.0,0.0,True
9C1A94CCC9361CB84EA1EC80819EA939,0.52,0.0582556226001097,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.02,0.7,True
9C1F0B7A07F4CF41E8241663C4794F90,0.44,0.0057597366977509,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.0,0.05,True
9C2212E231E192DB7C109F97AFEB8005,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.89,0.89,0.89,0.0,0.0,True
9C29E97A6BD7F0287F66A2244AC177F0,0.56,0.0142622051563357,0.38,0.38,0.0,0.0,0.3,0.3,0.3,0.0,0.0,False
9C2C2CE65E0937ABBB31129DA1A602B2,0.4,0.0025598829767782,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.0,0.1,True
9C3109B41EF7CFD3DE1EF24837F0C47F,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.86,0.86,0.86,0.0,0.0,False
9C3A06A16944AA4366FB3298AF09E2B1,0.42,0.0156335710367526,0.43,0.6,0.22,0.05,0.5,0.5,0.5,0.01,0.45,True
9C3AF3302EEDE501CA0254E9F51D2F56,0.62,0.0189248491497531,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.05,True
9C41F34A5B50C8355E11E1942C740610,0.39,0.0138965075882245,0.41,0.41,0.05,0.02,0.65,0.65,0.65,0.02,0.55,True
9C4648C229CE980302518A6CA85EA04B,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.0,False
9C472EB6C9A1D6219D37F0FB9429DC52,0.4,0.0027427317608337,0.58,0.96,0.63,0.11,0.77,0.77,0.77,0.0,0.0,True
9C4DD843D354D09B541F09319D4F18E0,0.45,0.023404644359115,0.39,0.42,0.05,0.01,0.68,0.68,0.68,0.01,0.1,True
9C4EDD83DF977D8EB775CC65709402ED,0.36,0.0010970927043335,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,False
9C4F6CB4A78AF70A659130833B7848AA,0.44,0.0113823368074602,0.42,0.47,0.11,0.01,0.57,0.57,0.57,0.0,0.15,True
9C5D94A781C115468F90DB58B06A7C46,0.44,0.0095995611629182,0.44,0.43,0.1,0.01,0.66,0.66,0.66,0.0,0.05,True
9C61420A44584EAD68D62588FC001120,0.45,0.0448436642896324,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.01,0.15,True
9C63905AA70745FEB64C45983796A2FA,0.37,0.0019503870299262,0.46,0.46,0.14,0.11,0.53,0.53,0.53,0.0,0.4,True
9C6A164E32090360183D4DE1802C9653,0.48,0.0086670323642347,0.4,0.52,0.13,0.02,0.71,0.71,0.71,0.0,0.2,True
9C72B7EC4F2F89274C004CEDA3E9EF0E,0.36,0.0009142439202779,0.38,0.49,0.1,0.07,0.68,0.68,0.68,0.0,0.1,True
9C72EB5F30ACD4FEEB9F8FE3B9C3EECA,0.49,0.0164563905650027,0.39,0.38,0.02,0.01,0.61,0.61,0.61,0.0,0.15,True
9C77C6F022C78B575AE7308D41A340D8,0.41,0.0175534832693362,0.39,0.44,0.06,0.01,0.58,0.58,0.58,0.01,0.0,False
9C78C511B2ADFE8685E8859432657567,0.39,0.0029255805448893,0.38,0.38,0.01,0.0,0.42,0.42,0.42,0.0,0.4,True
9C7B8C7F61CE8059A6F0BA29416AA8FE,0.49,0.0239989029072956,0.39,0.45,0.07,0.0,0.62,0.62,0.62,0.01,0.15,True
9C7EDE6BE3056FED1E240625A8064464,0.57,0.0515633571036752,0.4,0.43,0.07,0.0,0.7,0.7,0.7,0.01,0.05,True
9C827F12EE128A680C69E856BC301FE7,0.44,0.0054854635216675,0.38,0.38,0.01,0.0,0.77,0.77,0.77,0.0,0.0,True
9C83D95234D9121ABDC853C5282F5FAD,0.36,0.0,0.38,0.38,0.0,0.0,0.32,0.32,0.32,0.0,0.0,True
9C84599CE303087AF8815DAC5BE0E83D,0.41,0.0037026878771256,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.15,True
9C84C6D1A8690BE572EC0C551611B1E1,0.4,0.0137136588041689,0.51,0.49,0.2,0.05,0.61,0.61,0.61,0.01,0.05,True
9C8A28A51EE1E00A0BECF2FF60C3533F,0.59,0.0504662643993417,0.38,0.38,0.0,0.0,0.41,0.41,0.41,0.01,0.0,False
9C8C241D57DF14E7489B3C855C316BF1,0.67,0.0353263850795392,0.38,0.38,0.0,0.0,0.69,0.69,0.69,0.0,0.2,True
9C8C6F027AB690FC51236D04081F79BB,0.47,0.0132565368440299,0.38,0.42,0.04,0.01,0.62,0.62,0.62,0.0,0.25,True
